,Unnamed: 0,Unnamed: 0.1,name,CIN,NIC,amount
1374,1035,1035,Egis India Consulting Engineers Private Limited,U74210DL2005PTC221585,,100000
1375,3917,3917,Veer-O-Metals Private Limited,U30009KA2001PTC029692,,100000
1376,361,361,Auto Ignition Limited,U34300DL1971PLC207710,,100000
1377,3567,3567,Swift Freight (India) Private Limited,U63010MH1992PTC068041,,100000
1378,1136,1136,Exel Rubber Limited,U25199TG1987PLC008050,,100000
1379,429,429,Bang Data Forms Pvt Ltd,U22219MH1989PTC052672,,100000
1380,1010,1010,Eagle Software India Private Limited,U72200TN2005PTC056872,,100000
1381,957,957,Dixcy Textiles Private Limited,U17111TZ2004PTC010996,,100000
1382,3053,3053,Rmsi Private Limited,U74899DL1992PTC047149,,100000
1383,949,949,Discovery Wealth Management Services Private Limited,U74140DL2005PTC136364,,100000
1384,2695,2695,P. Mangatram Jewellers Private Limited,U36911TG2005PTC046928,,100000
1385,2639,2639,Oerlikon Friction Systems (India) Limited,U65923TN1994FLC070723,64.0,100000
1386,967,967,Dodsal Enterprises Private Limited,U15122MH1948PTC006195,,100000
1387,1570,1570,Hm Mercantiles Private Limited,U74210OR2014PTC017805,,100000
1388,1107,1107,Equiniti India Private Limited,U72200TN2005PTC055228,,100000
1389,148,148,Alltech Biotechnology Private Limited,U74999KA2001PTC028884,,96000
1390,2289,2289,Mcs Trading Company Private Limited,U51101MP2004PTC016865,,95277
1391,2717,2717,Parag Breweries Limited,U15531DL2005PLC288002,,92000
1392,31,31,Abhay Nutrition Private Limited,,,90000
1393,2820,2820,Prabhu International Vyapar Private Limited,U27109WB2004PTC097565,27.0,84000
1394,3474,3474,Standard Pesticides Private Limited,U24231GJ1988PTC011143,,83211
1395,2879,2879,Prorigo Software Private Limited,U72900PN2008PTC132833,,80000
1396,3972,3972,Virchow Drugs Limited,U24239TG2004PLC042949,,80000
1397,2509,2509,Natural Sugar And Allied Industries Limited,U72214MH1998PLC121048,,75926
1398,2585,2585,Nomura Structured Finance Services Private Limited,U67190MH2008FTC178239,,75028
1399,11,11,A R Sulphonates Private Limited,U24111WB2004PTC099677,,75000
1400,1196,1196,Fis Solutions Software (India) Private Limited,,,71850
1401,3006,3006,Real Technical Solutions Private Limited,U74900MH2008PTC180911,,68963
1402,511,511,Bhimrajka Impex Limited,U51900MH1990PLC056732,,68000
1403,2181,2181,Mahabal Metals Privale Limited,U29299MH1996PTC103515,,65750
1404,3770,3770,Trekbin Technologies Private Limited,U72900MH2010PTC201626,,62433
1405,1681,1681,Indianoil Petronas Private Limited,U74899DL1998PTC097297,74.0,60000
1406,1999,1999,Kitchen Xpress Overseas Limited,U01111GJ2007PLC052007,,58750
1407,2192,2192,Mahavir Die Casters Pvt. Ltd.,U29299HR1991PTC031331,,57500
1408,2184,2184,Mahalaxmi Infracontract Private Limited,U14200GJ2010PTC060146,,57000
1409,3182,3182,Saraiwwalaa Agrr Refineries Limited,U15143TG1999PLC031223,,55000
1410,4079,4079,Yoshika Engineering Private Limited,U28939PN1982PTC026621,,55000
1411,811,811,Coral Drugs Private Limited,U74899DL1993PTC056582,,52500
1412,3566,3566,Swastik Coal Corporation Private Limited,U74210MP1995PTC009875,,51000
1413,3342,3342,Sim Diam Private Limited,U36911MH2006PTC159718,,51000
1414,137,137,Alcove Construction Pvt Ltd,U70101WB1996PTC079790,,51000
1415,991,991,Duke Plasto Technique Private Limited,U25209GJ2008PTC053715,,51000
1416,3800,3800,Turakhia Overseas Pvt Ltd,U51909GJ1993PTC020217,,50600
1417,2732,2732,Parle Elizabeth Tools Private Limited,U51504MH2008PTC184067,,50000
1418,202,202,Anand Azco Infracon India Private Limited,U70100KA2011PTC057154,,50000
1419,2451,2451,Munix (India) Private Limited,U00000PB2003PTC025986,,47800
1420,1551,1551,Hindustan Equipments Private Limited,U00112MP1987PTC003868,,44150
1421,1889,1889,Kaeser Compressors India Private Limited,U29120PN2001PTC017112,,40000
1422,436,436,Bansal Alloys And Metals Private Limited,U27101PB1985PTC006338,,40000
1423,2538,2538,Ness Software Services Private Limited,U72900MH2010PTC202406,,40000
1424,2867,2867,Priya Softweb Solutions Private Limited,U72200GJ2004PTC044670,,39900
1425,971,971,Doms Industries Private Limited,,,35000
1426,747,747,Cisco Commerce India Private Limited,U72200KA2011FTC056691,,31000
1427,1375,1375,Grainotch Industries Limited,U15549MH2006PLC165848,,30000
1428,1643,1643,Ima-Pg India Private Limited,U27100MH1961PTC011958,,30000
1429,2478,2478,Naik Seafoods Private Limited,U05000MH1979PTC021568,,30000
1430,3041,3041,Ridaan And Ruhan Buildwell Private Limited,U70102DL2004PTC124081,,30000
1431,3553,3553,Sushma Buildtech Limited,U70100CH2005PLC028728,,25000
1432,3192,3192,Saroj Castings Private Limited,U27310PN1990PTC055554,,25000
1433,2863,2863,Prince Swr Systems Private Limited,U25206MH1995PTC086960,,25000
1434,2816,2816,Powermaster Engineers Private Limited,U29305MH1971PTC015118,,24000
1435,340,340,Associated Engineers And Industrials Limited,U29299RJ1978PLC001827,,23000
1436,3377,3377,Sneha Foods & Feeds Private Limited,U01119TG2008PTC058586,,22000
1437,795,795,Commercial Syn Bags Limited,,,21500
1438,705,705,Chemical And Mineral Industries Pvt Ltd,U14219RJ1972PTC001453,,21300
1439,2482,2482,Naman Equipments & Constructions (India)  Private Limited,U45400MH1995PTC243836,,21000
1440,136,136,Alcon Resort Holdings Private Limited,U70101GA1988PTC000841,,17855
1441,1155,1155,Falcon Pumps Private Limited,U55101GJ1997PTC032360,,16730
1442,1034,1034,Effective Tele Services Private Limited,U72200GJ2001PTC040073,,15124
1443,146,146,Allscripts (India) Private Limited,U72200GJ1998PTC034948,,15000
1444,1060,1060,Elleys Industries (India) Private Limited,U63040UR2005PTC032395,,12500
1445,3720,3720,Theon Pharmaceuticals Limited,U24231CH2005PLC028465,,10000
1446,51,51,Aci Worldwide Consulting (India) Private Limited,U72200PN2004PTC019122,,6271
1447,2164,2164,Madhumita Construction Pvt Ltd,U45200WB1989PTC046596,,5000
1448,1763,1763,Ishan Technical Plant Services Private Limited,U74900MH2010PTC199989,,4308
1449,3611,3611,Talento Technical Plant Services Private Limited,U74990MH2010PTC200061,,4308
1450,3653,3653,Te Connectivity Global Shared Services India Private Limited,U32204KA2000PTC028045,,4100
1451,1702,1702,Industrial Techno Man Power Supply & Services Private Limited,U74910MH2007PTC168935,,3093
1452,2048,2048,Ksb Mil Controls Limited,,,1600
1453,724,724,Chintels Exports Private Limited,U74899DL1984PTC018718,,1500
1454,1220,1220,Forstar Frozen Foods Private Limited.,U05000MH1992PTC067511,,1100
1455,2035,2035,Kpmg Global Services Private Limited,U74140HR2010PTC041413,,96
1456,2036,2036,Kpmg Resource Centre Private Limited,U74140MH2005PTC153503,,64
1457,990,990,Duke Fashions (India) Limited,U18101PB1990PLC010599,,34
1458,2034,2034,Kpmg Global Delivery Center Private Limited,U74110KA2003PTC031646,,29
1459,231,231,Anu Projects Consultants And Engineers Pvt Ltd,U74140MH1986PTC041595,,16
1460,810,810,Coperion Ideal Private Limited,U74899DL1995PTC070278,,1
1461,1931,1931,Karnataka Plastoo Industries Private Limited,U25200KA1971PTC002098,,1
1462,250,250,Apex Agri-Commodities India Private Limited,U51909DL2012PTC245951,,0
1463,205,205,Andhra Organics Limited,U24116TG1991PLC012314,,0
1464,1746,1746,Intuit India Product Development Centre Private Limited,U72200KA2010PTC055461,,0
1465,1682,1682,Indianoil Skytanking Private Limited,U11202KA2006PTC040251,,0
1466,1312,1312,Gestamp Automotive Chennai Private Limited,U28112TN2011FTC081706,,0
1467,3702,3702,The Madhya Pradesh State Mining Corporation Limited,,,0
1468,198,198,Amrut Distilleries Private Limited,U51101KA1972PTC002246,,0
1469,2221,2221,Man Trucks India Private Limited,U34102PN2006PTC022147,,0
1470,2208,2208,Mainetti (India) Private Limited,U25209TN1997PTC038312,,0
1471,3799,3799,Tuppadahalli Energy India Private Limited,U40103KA2010PTC054976,,0
1472,2105,2105,Leben Laboratories Private Limited,U24230MH1988PTC048316,,0
1473,1755,1755,Iraa Clothing Private Limited,,,0
1474,4078,4078,York Print Private Limited,U21029ML2002PTC006726,,0
1475,2107,2107,Leeford Healthcare Limited,U24230PB2006PLC029786,,0
1476,234,234,Anukar Projects Private Limited,U74210TG2002PTC039992,,0
1477,211,211,Anil Thermoplastics Private Limited,U25190TN2013PTC093510,,0
1478,2110,2110,Lenovo (India) Private Limited,U72900KA2005PTC035783,,0
1479,4074,4074,Yodlee Infotech Private Limited,U72200KA2000PTC027511,,0
1480,2191,2191,Mahavir Coal Resources Private Limited,U14200MH2008PTC184905,,0
1481,2185,2185,Mahalaxmi Polypack Private Limited,U25202DL2005PTC141640,,0
1482,1364,1364,Goodrich Aerospace Services Private Limited,U85110KA1996PTC021327,,0
1483,1366,1366,Gopal Snacks Private Limited,U15400GJ2009PTC058781,,0
1484,3777,3777,Trimble Information Technologies India Private Limited,U72300TN1999PTC043647,,0
1485,3765,3765,Transunion Cibil Limited,,,0
1486,1385,1385,Great Eastern Retail Private Limited,U63022WB1998PTC086420,,0
1487,219,219,Anmol Industries Private Limited,,,0
1488,2128,2128,Lokmangal Agro Industries Limited,U01122PN1998PLC012974,,0
1489,2111,2111,Levi Strauss (India) Private Limited,U18101KA1994PTC015448,,0
1490,2131,2131,Lord India Private Limited,U24295MH1985PTC037482,,0
1491,1864,1864,Jyotirmay Jewels Private Limited,U27100GJ2007PTC062857,,0
1492,195,195,Amrit Feeds Ltd,U15339WB1994PLC064082,,0
1493,1954,1954,Kaypee Electronics And Associates Private Limited,U85110KA1983PTC005200,,0
1494,4016,4016,Wave One Private Limited,U45400DL2010PTC199497,,0
1495,1943,1943,Karuna Management  Services Limited,U67120WB1995PLC072875,,0
1496,1947,1947,Kasturi Foundry Private Limited,U27310PN2006PTC129014,,0
1497,107,107,Agson Global Private Limited,U51909DL1997PTC087560,,0
1498,1952,1952,Kayaar Exports Private Limited,U51101TN1991PTC020933,,0
1499,1953,1953,Kaybee Industrial Alloys (P) Ltd.,U27109WB1988PTC044318,,0
1500,1955,1955,Kbs Jewels Private Limited,U36911MH2006PTC158608,,0
1501,1930,1930,Karnal Motors Private Limited,U34300DL2002PTC116095,,0
1502,1604,1604,Hyundai Construction Equipment India Private Limited,U45400PN2007FTC130553,,0
1503,1610,1610,Iced Desserts And Food Parlours (India) P.Ltd.,U15544PN1994PTC158290,,0
1504,4019,4019,Weilburger Coatings (India) Private Limited,U24222WB2006PTC109737,,0
1505,1816,1816,Jda Software Private Limited,U72900KA1989PTC032468,,0
1506,1964,1964,Kemtec India Photographic Co Pvt Ltd,U74940MH1992PTC065070,,0
1507,4021,4021,Wells Fargo India Solutions Private Limited,U72200TG2006PTC051001,,0
1508,3945,3945,Victora Tool Engineers Private Limited,U34300DL2006PTC147240,,0
1509,4015,4015,Wave Beverages Private Limited,U00000PB2004PTC027731,,0
1510,191,191,Amr Power Private Limited,U40101KA2004PTC034818,,0
1511,1574,1574,Homeward Residential Corporation India Private Limited,U72900KA2005PTC086467,,0
1512,1863,1863,Jyoti Strips Private Limited,U51101DL2007PTC158112,,0
1513,1876,1876,K R Pulp And Papers Limited,U74899DL1995PLC144059,,0
1514,4003,4003,Vulcan Industrial Engineering Company Limited,U74210MH1971PLC015257,,0
1515,1561,1561,Hitachi Koki India Private Limited,U31900KA1996PTC020380,,0
1516,1560,1560,Hitachi India Private Limited,U52190DL1997PTC085419,,0
1517,3976,3976,Visa Consolidated Support Services (India) Private Limited,U32109MH1999PTC207960,,0
1518,3974,3974,Virchow Petrochemical Private Limited,U23209TG2003PTC041101,,0
1519,4013,4013,Watertec (India) Private Limited,U45301TZ1995PTC006237,,0
1520,1901,1901,Kalpataruvu Spinning Mills Limited,U18100AP2006PLC049330,,0
1521,1553,1553,Hindustan Syringes And Medical Devices Limited,U74899DL1957PLC002834,,0
1522,95,95,Aforeserve. Com Limited,U72900WB2000PLC092058,,0
1523,1594,1594,Huawei Technologies India Private Limited,U27200KA2000PTC027722,,0
1524,3955,3955,Vimal Fire Controls Private Limited,U29193MH1996PTC104191,,0
1525,1599,1599,Husco Hydraulics Private Limited,U40101PN2006PTC133619,,0
1526,1792,1792,Jain Amar Clothing Private Limited,U45202PB2006PTC030070,,0
1527,265,265,Aradhya Steel Private Limited,U00361KA1989PTC009761,0.0,0
1528,3926,3926,Vensar Constructions Company Limited,U45200TG1995PLC020512,,0
1529,1457,1457,Haldiram Bhujiawala Ltd.,U51909WB1992PLC056716,,0
1530,1733,1733,Intercontinental Infrastructure Limited,U45200TG2003PLC040845,,0
1531,156,156,Alufit (India) Private Limited,U27203KA1991PTC012197,,0
1532,47,47,Ace Tyres Limited,U25112TG2001PLC037183,,0
1533,1493,1493,Heera Retail (Hyderabad) Private Limited,U51909TG2010PTC071206,,0
1534,2056,2056,Kumaragiri Spinnerss Private Limited,U01711TZ2004PTC011237,,0
1535,1774,1774,J R Agrotech Private Limited,U15312PB1998PTC021364,,0
1536,3830,3830,Unicel Technologies Private Limited,U72200KA2003PTC047243,,0
1537,119,119,Ajanta Private Limited,U33300GJ1989PTC013081,,0
1538,1655,1655,Indecomm Global Services (India) Private  Limited,,,0
1539,1768,1768,Ivy Comptech Private Limited,U72200TG2001PTC037994,,0
1540,1445,1445,Gvn Fuels Ltd,U23109WB1991PLC052451,,0
1541,1443,1443,Gurdaspur Overseas Limited,U15400PB2009PLC033246,,0
1542,1442,1442,Gupta H.C. Overseas (I) Private Limited,U74900UP2008PTC035071,,0
1543,1696,1696,Indus Tmt Industries Limited,U27104KA2005PLC036259,,0
1544,1649,1649,Incap Contract Manufacturing Services Private Limited,U29128KA2007PTC042418,,0
1545,4044,4044,Williams Lea India Private Limited,U72100TN2004PTC062866,,0
1546,1503,1503,Hema Engineering Industries Ltd,U74210DL1987PLC029299,,0
1547,2020,2020,Kone Elevator India Private Limited,U29141TN1984FTC010913,29.0,0
1548,2016,2016,Kohinoor Elastics Pvt Ltd,U01117MP1986PTC003600,,0
1549,3900,3900,Varsa Plastic Industries Private Limited,U25200MH2002PTC137777,,0
1550,1787,1787,Jagruti Sugar & Allied Industries Limited,U15424MH2009PLC193824,,0
1551,1994,1994,Kiran Gems Private Limited,U36912MH2007PTC174133,36.0,0
1552,3905,3905,Vasundhara Diamond Roof Private Limited,U36100TG2012PTC085069,,0
1553,1989,1989,Khyati Ispat Private Limited,U40300CT1996PTC011006,,0
1554,1790,1790,Jai Bharat Technical Services Private Limited,U93000MH2008PTC178009,,0
1555,3912,3912,Vedagiri Hi-Tech Spinning Mills Private Limited,U17111TZ2006PTC013090,,0
1556,3915,3915,Vee Gee Industrial Enterprises Private Limited,U51909DL2007PTC166647,,0
1557,1517,1517,Hertz Chemicals Private Limited,U99999MH1986PTC038969,,0
1558,3921,3921,Venkatrama Poultries Private Limited,U01222AP1995PTC019290,,0
1559,3922,3922,Venketeshwara Power Project Limited,U40101PN1994PLC083924,,0
1560,3923,3923,Venkraft Paper Mills Private Limited,U02101TZ2004PTC011145,,0
1561,3864,3864,Uttam (Bharat) Electricals Pvt.Ltd.,U51395RJ1991PTC005976,,0
1562,2379,2379,Misys Software Solutions (India) Private  Limited,,,0
1563,2222,2222,Man Turbomachinery India Private Limited,U02813KA2002PTC030573,,0
1564,3141,3141,Sakthi Aromatic Masalas Private Limited,U15495TZ2002PTC010120,,0
1565,993,993,Durg Shivnath Expressways Private Limited,,,0
1566,593,593,Brilliant Bio Pharma Private Limited,U24100TG2010PTC067485,24.0,0
1567,972,972,Doosan Bobcat India Private Limited,,,0
1568,3228,3228,Sealwel Corporation Private Limited,U40107TG2010PTC069113,,0
1569,3220,3220,Schiffer And Menezes India Private Limited,U28122GA1997PTC002433,,0
1570,969,969,Dolat Investments Limited,L67100DD1983PLC004760,,0
1571,968,968,Dolat Capital Market Pvt Limited,U65990MH1993PTC075189,,0
1572,629,629,Calcutta Springs Ltd,L27310WB1986PLC041477,,0
1573,966,966,Dodhia Synthetics Limited,U17120MH1987PLC042131,,0
1574,963,963,Dml Exim Private Limited,U55100GJ1988PTC011223,,0
1575,944,944,Dinesh Engineers Private Limited,U31200MH2006PTC159570,,0
1576,3172,3172,Sankhla Vinyl Private Limited,U27104KA1989PTC009773,,0
1577,928,928,Dhoot Transmission Private Limited,U31300PN1998PTC131629,,0
1578,926,926,Dharti Agro Chemicals Private Limited,U24210MH1997PTC105604,,0
1579,925,925,Dharmanandan Diamonds Private Limited,U36912MH2007PTC173674,36.0,0
1580,2706,2706,Pai International Electronics Limited,U05190KA2005PLC035984,,0
1581,683,683,Ceratizit India Round Tool Solutions Private Limited,U27205KA1997PTC022604,,0
1582,3257,3257,Shalimar Pellet Feeds Limited.,U15339WB1994PLC062811,,0
1583,2605,2605,Nthrive Global Solutions Private Limited,,,0
1584,3264,3264,Sharda Construction And Corporation Private Limited,U45200MH2009PTC206811,,0
1585,3296,3296,Shree Durga Syntex Private Limited,U17119GJ2003PTC041979,,0
1586,3315,3315,Shrinath Rotopack Private Limited,U25209TG2006PTC050109,,0
1587,3311,3311,Shri Lakshmi Agro Foods Private Limited,U15313TN2002PTC048593,,0
1588,2548,2548,Nexo Industries Private Limited,U28939PB1998PTC021859,,0
1589,3306,3306,Shri Ashutosh Structures Private Limited,U40109CT2002PTC015421,,0
1590,2574,2574,Nirpan Securities Private Limited,U67120DD1993PTC004732,,0
1591,3302,3302,Shree Siddi Vinayak Forgings Private Limited,U27310HP2003PTC026231,,0
1592,2575,2575,Nirshilp Commodities And Trading Private Limited,,,0
1593,568,568,Bohra Industries Limited,U24117RJ1996PLC012912,,0
1594,2603,2603,Nsl Renewable Power Private Limited,U40109DL1985PTC114839,40.0,0
1595,3292,3292,Shraddha Energy And Infraprojects Private Limited,U45209PN2004PTC020022,,0
1596,2579,2579,Nk Power And Infrastructure Private Limited,U40101AS2009PTC008965,,0
1597,582,582,Brembo Brake India Private Limited,U34300PN2005PTC021321,,0
1598,3287,3287,Shivam Transcon Pvt Ltd,U60231AS1997PTC005249,,0
1599,1007,1007,E-Procurement Technologies Limited,U72200GJ2006PLC048011,,0
1600,1004,1004,E I P R (India) Private Limited,U72200MH2000PTC130083,,0
1601,2597,2597,Nsb Bpo Solutions Private Limited,U74140MP2005PTC017539,,0
1602,3144,3144,Sakthi Masala Private Limited,U15499TZ1997PTC008000,,0
1603,2722,2722,Paranjape Autocast Private Limited,U27310PN1980PTC023353,,0
1604,3335,3335,Siemens Technology And Services Private Limited,U99999MH1986PTC093854,,0
1605,694,694,Chandana Brothers Multi Complex Private Limited,U55100AP2005PTC045941,,0
1606,3043,3043,Right Tight Fastners Private Limited,U28991MH1979PTC021250,,0
1607,3040,3040,Richa Fashion Private Limited,U18109DL2011PTC215570,,0
1608,3038,3038,Rhine Power Private Limited,U74899DL1995PTC072283,,0
1609,2853,2853,Pricewaterhousecoopers Private Limited,U74140WB1983PTC036093,,0
1610,855,855,D2S Infrastructures Private Limited,U45203AS2003PTC007108,,0
1611,3015,3015,Rehau Polymers Private Limited,U74999PN1997PTC133903,,0
1612,854,854,D.S.R. Infrastructure Private Limited,U45200TG2007PTC052586,,0
1613,850,850,D P Jain And Co Infrastructure Private Limited,U45200MH2004PTC150149,,0
1614,832,832,Crocs India Private Limited,U25199HR2007PTC036673,,0
1615,2995,2995,Ratnakala Exports Private Limited,U40300MH2009PTC192936,,0
1616,2994,2994,Ratnadeep Super Market Private Limited,U51399TG1995PTC019385,,0
1617,758,758,Clad Metal India Private Limited,U31900MH2004PTC147960,,0
1618,2910,2910,R E-Rogers India Private Limited,U74899DL1986PTC024177,,0
1619,763,763,Classic Mall Development Company Private  Limited,,,0
1620,2917,2917,R.K. Infracorp Private Limited,U45200AP2008PTC059199,,0
1621,791,791,Coloured Rocks Trading Private Limited,U51398RJ2009PTC030259,,0
1622,2968,2968,Ramabhadra Industries Private Limited,U28110AP1974PTC001739,,0
1623,721,721,Chhattisgarh Rajya Van Vikas Nigam Limited,U01135CT2001SGC014669,,0
1624,2848,2848,Premium Chick Feeds Private Limited,U15331MH1991PTC061966,,0
1625,3051,3051,Rkc Infrabuilt Private Limited,U45200GJ2011PTC067196,,0
1626,874,874,Day `N' Day Services Private Limited,,,0
1627,695,695,Chandana Brothers Textiles And Jewellers  Private Limited,,,0
1628,3122,3122,Sagar Manufacturers Private Limited,U01403MP2010PTC024723,,0
1629,3118,3118,Sac Engine Components Private Limited,U27104TN1991PTC021637,,0
1630,3117,3117,Sable Waghire And Co Private Limited,U16003MH1966PTC013636,,0
1631,2762,2762,Penver Products Private Limited,U05004KL1999PTC012901,,0
1632,2763,2763,Peps Industries Private Limited,U17111TZ1995PTC006507,,0
1633,2773,2773,Phoenix Projects Private Limited,U45201GJ2002PTC040615,,0
1634,711,711,Chennai Radha Engineering Works Private Limited,U28113TN2005PTC056452,,0
1635,2841,2841,Precision Camshafts Limited,U24231PN1992PLC067126,,0
1636,3084,3084,Royal Infraengineering Private Limited,U45201GJ2009PTC055964,,0
1637,712,712,Cherian Varkey Construction Company Private Limited,U45201KL2000PTC013834,,0
1638,713,713,Chettinad Builders Private Limited,U45201MH2004PTC261813,,0
1639,3077,3077,Rotex Automation Limited,U29259GJ1983PLC005831,,0
1640,2829,2829,Pramati Technologies Private Limited,U72200TG1998PTC029263,,0
1641,3063,3063,Rohini Minerals Private Limited,U15209TG1999PTC032819,,0
1642,2832,2832,Prasad Seeds Private Limited,U01122AP1994PTC018609,,0
1643,2530,2530,Neeyamo Enterprise Solutions Private Limited,U72200TN2009PTC070707,,0
1644,546,546,Blackberry India Private Limited,U51909DL2004PTC127902,,0
1645,2242,2242,Manisha Projects Private Limited,U74899DL1998PTC093085,,0
1646,1122,1122,Eta Karnataka Estates Limited,U18101TN1996PLC036220,,0
1647,338,338,Associated Broadcasting Company Private Limited,U92200TG2003PTC040966,,0
1648,339,339,Associated Container Terminals Limited,U21023DL1992PLC148096,,0
1649,2333,2333,Metricstream Infotech (India) Private Limited,U72200KA2001PTC038330,,0
1650,1159,1159,Farmson Pharmaceutical Gujarat Private Limited,U24230GJ1974PTC002467,,0
1651,2350,2350,Micropack Private Limited,U52520TG1991PTC013493,,0
1652,2351,2351,Microsemi Storage Solutions India Private Limited,,,0
1653,2361,2361,Minakshi Cotton Private Limited,U17121MH2008PTC183239,,0
1654,1131,1131,Evolution Realty Private Limited,U45200DL2007PTC157412,,0
1655,3538,3538,Sunraja Oil Industries Private Limited,U15141TZ2004PTC011052,,0
1656,2372,2372,Mink Tradecom Private Limited,U51502GJ2000PTC038388,,0
1657,2377,2377,Miramed Ajuba Solutions Private Limited,,,0
1658,3523,3523,Sumilon Polyester Limited,U17290GJ2008PLC053619,,0
1659,3522,3522,Sumilon Industries Limited,U29199GJ1996PLC030056,,0
1660,774,774,Clsa Technology & Services Private Limited,U72900PN2011FTC138430,,0
1661,374,374,Aventus Estate Developer Private Limited,,,0
1662,1130,1130,Everest Tannery Private Limited,U18201UP1993PTC015719,,0
1663,387,387,Ayushajay Construction Private Limited,U45201MP1995PTC009459,,0
1664,2328,2328,Metenere Limited,U27107DL1997PLC084906,,0
1665,3583,3583,Syngenta Crop Protection Private Limited,U24210PN1995PTC136970,,0
1666,3584,3584,Syngenta Services Private Limited,U74120PN2013PTC152990,74.0,0
1667,1221,1221,Fortuna Engineering Private Limited,U29220MH1989PTC053624,,0
1668,3672,3672,Tenneco Automotive India Private Limited,U34300TZ1998PTC015231,,0
1669,271,271,Ardom Telecom Private Limited,U64100HR2009PTC048269,64.0,0
1670,3668,3668,Telemart Shopping Network Private Limited,U52590MP2007PTC019950,,0
1671,3664,3664,Teejay India Private Limited,,,0
1672,1237,1237,Frontier Business Systems Private Limited,U67120KA1994PTC016155,,0
1673,285,285,Arka Carbon Fuels Private Limited,U51102MP2005PTC017307,,0
1674,1233,1233,Fresenius Medical Care India Private Limited,U24231DL2006FTC147436,,0
1675,2279,2279,Mavin Switchgears And Control Private Limited,U26960MH2012PTC238334,,0
1676,322,322,Asian Fabricx Private Limited,U17100TN2007PTC077807,,0
1677,3602,3602,Tag Corporation Private Limited,U31900TN1975PTC006962,,0
1678,296,296,Arun Textiles Private Limited,U17115TZ1989PTC002372,,0
1679,1202,1202,Flint Group India Private Limited,U02422GJ1989PTC079311,,0
1680,1198,1198,Flagship Realty Private Limited,U45200GJ2006PTC048001,,0
1681,1192,1192,First Advantage Global Operating Center Private Limited,U72200KA2000PTC026751,,0
1682,321,321,Asian Fab Tec Limited,U23203KA2000PLC027616,,0
1683,3588,3588,T & T Motors Private Limited,,,0
1684,1125,1125,Eureka Stock & Share Broking Services Limited,U70109WB1992PLC055782,68.0,0
1685,3488,3488,Statestreet Hcl Services (India) Private  Limited,,,0
1686,541,541,Bisazza India Private Limited,U26102GJ1995PTC026006,,0
1687,3484,3484,Star Wire (India) Limited,U27109DL1963PLC117600,,0
1688,480,480,Bhagirath Coach And Metal Fabricators Pvt Ltd,U34201MP1984PTC002419,,0
1689,481,481,Bhagyalaxmi Rolling Mill Private Limited,U27100MH2004PTC148074,,0
1690,1050,1050,Electro Pneumatics And Hydraulics (India) Pvt Ltd,U28932MH1983PTC030253,,0
1691,3391,3391,Solverminds Solutions And Technologies Private Limited,U72200TN2004PTC053097,,0
1692,497,497,Bharat Roll Industry Pvt Ltd,U27109WB1985PTC038819,,0
1693,3387,3387,Solairedirect Energy India Private Limited,U40106PN2010PTC136501,,0
1694,2488,2488,Narasu'S Saarathy Enterprises Private Limited,,,0
1695,2492,2492,Narmada Sugar Private Limited,U01542MP2000PTC014147,,0
1696,3373,3373,Sml Films Limited,,,0
1697,2495,2495,Nathella Sampath Jewelry Private Limited,U51398TN2007PTC062970,,0
1698,3370,3370,Smartchem Technologies Limited,U67120AP1987PLC039114,66.0,0
1699,2521,2521,Nbu Bearings Private Limited,U29130MH2004PTC145767,,0
1700,3361,3361,Skipperseil Limited,U31200DL1995PLC169397,31.0,0
1701,3358,3358,Skaps Industries India Private Limited,U51909GJ1998PTC034993,,0
1702,522,522,Bigc Mobiles Private Limited,U33301TG2002PTC039935,,0
1703,531,531,Binarylife Technology Private Limited,U72211GJ2010PTC082405,,0
1704,535,535,Biomedix Optotechnik And Devices Private  Limited,,,0
1705,474,474,Betul Oil Limited,U15141MP1981PLC001723,,0
1706,1053,1053,Electronics For Imaging India Private Limited,U64202KA1998PTC023659,,0
1707,2479,2479,Naini Papers Limited,U21090UR1995PLC033469,,0
1708,3456,3456,Sri Ranganathar Valves Private Limited,U29120TZ2008PTC014166,,0
1709,2396,2396,Mobis India Limited,U50300TN2005PLC056533,,0
1710,2398,2398,Modern India Con Cast Ltd,U27106WB1987PLC042166,,0
1711,2413,2413,Monotech Systems Limited,U22219TN1999PLC042840,,0
1712,421,421,Balaji Multiflex Private Limited,U25202GJ2001PTC040276,,0
1713,3460,3460,Sri Srinivasa Educational And Charitable  Trust,,,0
1714,3459,3459,Sri Srinivasa Constructions India Private Limited,U45202KA2009PTC051386,,0
1715,3457,3457,Sri Saibalaji Spintex (India) Private Limited,U17291AP2010PTC067876,,0
1716,2436,2436,Mrk Healthcare Private Limited,U33110GJ2012PTC071480,,0
1717,1062,1062,Eltek Sgs Private Limited,U31104DL1996PTC082106,,0
1718,2438,2438,Msn Laboratories Private Limited,U24239TG2003PTC041583,,0
1719,2439,2439,Msn Life Sciences Private Limited,U24239TG2005PTC047655,,0
1720,439,439,Baramati Cattlefeeds Pvt Ltd,U01211MH1993PTC072806,,0
1721,3435,3435,Sree Lalitha Parameswari Spinning Mills Private Limited,U17110AP2005PTC045993,,0
1722,2440,2440,Msn Pharmachem Private Limited,U24239TG2004PTC044631,,0
1723,3433,3433,Src Company Infra Private Limited,U45200TG2013PTC090962,,0
